case_id,customer_id,customer_segment,communication_opt_in,failure_category,recovery_amount,final_action,decision_reason,guardrail_status,recovery_probability,expected_recovery,action_cost,erv
CASE_002761,CUST_01627,regular,1,temporary_bank_failure,2126.8,retry,Action passed all guardrails.,passed,0.8117719836026496,1726.4766547261152,2.0,1724.4766547261152
CASE_002762,CUST_01628,high_value,1,unknown_failure,69040.24,reminder,High-value case permitted for controlled recovery.,passed,0.5741214351979504,39637.48167521095,5.0,39632.48167521095
CASE_002763,CUST_01628,high_value,1,temporary_bank_failure,10855.91,retry,Action passed all guardrails.,passed,0.8830101170986956,9585.8783603129,2.0,9583.8783603129
CASE_002764,CUST_01628,high_value,1,limit_exceeded,21908.28,reminder,Action passed all guardrails.,passed,0.5635900201548463,12347.287966758016,5.0,12342.287966758016
CASE_002765,CUST_01630,regular,1,temporary_bank_failure,8957.56,retry,Action passed all guardrails.,passed,0.7708050263292777,6904.532271646084,2.0,6902.532271646084
CASE_002766,CUST_01630,regular,1,unknown_failure,6084.8,reminder,Action passed all guardrails.,passed,0.5429030311765723,3303.4563641032078,5.0,3298.4563641032078
CASE_002767,CUST_01631,regular,1,insufficient_funds,13442.04,reminder,Action passed all guardrails.,passed,0.5837302740087837,7846.525692437032,5.0,7841.525692437032
CASE_002768,CUST_01631,regular,1,unknown_failure,42017.02,reminder,Action passed all guardrails.,passed,0.4821784622532806,20259.70209206533,5.0,20254.70209206533
CASE_002769,CUST_01631,regular,1,unknown_failure,35706.45,reminder,Action passed all guardrails.,passed,0.4785870738193867,17088.64542197824,5.0,17083.64542197824
CASE_002770,CUST_01632,regular,1,unknown_failure,29582.96,reminder,Action passed all guardrails.,passed,0.5659494947118173,16742.461264079902,5.0,16737.461264079902
CASE_002771,CUST_01633,high_value,1,unknown_failure,56642.12,reminder,High-value case permitted for controlled recovery.,passed,0.5646335863502279,31982.04335407997,5.0,31977.04335407997
CASE_002772,CUST_01633,high_value,1,temporary_bank_failure,53668.49,retry,High-value case permitted for controlled recovery.,passed,0.8389553169749007,45025.46503951428,2.0,45023.46503951428
CASE_002773,CUST_01634,regular,0,unknown_failure,37053.9,escalate,Case routed to manual review.,passed,0.5378514306247568,19929.49312522668,25.0,19904.49312522668
CASE_002774,CUST_01634,regular,0,authentication_failed,15070.31,escalate,Case routed to manual review.,passed,0.5130264631290253,7731.467837557981,25.0,7706.467837557981
CASE_002775,CUST_01636,regular,1,authentication_failed,45529.9,reminder,Action passed all guardrails.,passed,0.5144150601734027,23421.266248189007,5.0,23416.266248189007
CASE_002776,CUST_01636,regular,1,risk_decline,49929.92,reminder,Action passed all guardrails.,passed,0.2139691988852275,10683.464982803502,5.0,10678.464982803502
CASE_002777,CUST_01637,regular,1,temporary_bank_failure,9719.44,retry,Action passed all guardrails.,passed,0.831382015791281,8080.567619562409,2.0,8078.567619562409
CASE_002778,CUST_01637,regular,1,unknown_failure,31516.0,reminder,Action passed all guardrails.,passed,0.4969077947691581,15660.546059944789,5.0,15655.546059944789
CASE_002779,CUST_01638,regular,0,unknown_failure,30242.61,escalate,Case routed to manual review.,passed,0.5117334869857578,15476.15627085035,25.0,15451.15627085035
CASE_002780,CUST_01640,new,1,authentication_failed,7259.18,reminder,Action passed all guardrails.,passed,0.4835398829588131,3510.103047576957,5.0,3505.103047576957
CASE_002781,CUST_01640,new,1,unknown_failure,1319.39,reminder,Action passed all guardrails.,passed,0.4624479077009219,610.1491449415195,5.0,605.1491449415195
CASE_002782,CUST_01641,regular,1,limit_exceeded,13641.5,reminder,Action passed all guardrails.,passed,0.5350500272785016,7298.884947119679,5.0,7293.884947119679
CASE_002783,CUST_01642,regular,1,unknown_failure,41018.71,reminder,Action passed all guardrails.,passed,0.5266045835158374,21600.640695906917,5.0,21595.640695906917
CASE_002784,CUST_01642,regular,1,unknown_failure,45620.82,escalate,Case routed to manual review.,passed,0.5332995956223039,24329.564857957917,25.0,24304.564857957917
CASE_002785,CUST_01642,regular,1,temporary_bank_failure,48058.72,retry,Action passed all guardrails.,passed,0.8509183135024884,40894.04497148831,2.0,40892.04497148831
CASE_002786,CUST_01643,regular,1,blocked_instrument,13966.72,reminder,Action passed all guardrails.,passed,0.5321062262025374,7431.778671627503,5.0,7426.778671627503
CASE_002787,CUST_01643,regular,1,unknown_failure,10623.74,reminder,Action passed all guardrails.,passed,0.5587294354426817,5935.796252489836,5.0,5930.796252489836
CASE_002788,CUST_01644,regular,1,insufficient_funds,46883.72,reminder,Action passed all guardrails.,passed,0.6409922375146181,30052.10058580885,5.0,30047.10058580885
CASE_002789,CUST_01644,regular,1,unknown_failure,40800.87,escalate,Case routed to manual review.,passed,0.5136654752498742,20957.99827915833,25.0,20932.99827915833
CASE_002790,CUST_01645,regular,1,risk_decline,47854.94,escalate,Case routed to manual review.,passed,0.1371494248690664,6563.277498143683,25.0,6538.277498143683
CASE_002791,CUST_01646,regular,1,unknown_failure,7397.9,reminder,Action passed all guardrails.,passed,0.5623084987181877,4159.9020426672805,5.0,4154.9020426672805
CASE_002792,CUST_01647,regular,1,temporary_bank_failure,30554.78,retry,Action passed all guardrails.,passed,0.795007289967415,24291.272843350573,2.0,24289.272843350573
CASE_002793,CUST_01647,regular,1,unknown_failure,15663.76,reminder,Action passed all guardrails.,passed,0.5113907225639468,8010.301544468248,5.0,8005.301544468248
CASE_002794,CUST_01649,regular,1,unknown_failure,13937.97,reminder,Action passed all guardrails.,passed,0.5201756006500668,7250.191916592612,5.0,7245.191916592612
CASE_002795,CUST_01649,regular,1,unknown_failure,27454.2,escalate,Case routed to manual review.,passed,0.5080239659633741,13947.391566351664,25.0,13922.391566351664
CASE_002796,CUST_01650,regular,1,unknown_failure,12584.82,reminder,Action passed all guardrails.,passed,0.5513681636995064,6938.869093888821,5.0,6933.869093888821
CASE_002797,CUST_01650,regular,1,unknown_failure,41739.29,escalate,Case routed to manual review.,passed,0.5136303328127304,21438.56541406707,25.0,21413.56541406707
CASE_002798,CUST_01650,regular,1,temporary_bank_failure,33214.03,retry,Action passed all guardrails.,passed,0.8390370673445446,27867.802325893725,2.0,27865.802325893725
CASE_002799,CUST_01650,regular,1,unknown_failure,38659.17,escalate,Case routed to manual review.,passed,0.5148599477955399,19904.0582480189,25.0,19879.0582480189
CASE_002800,CUST_01651,regular,1,timeout,10156.12,escalate,Case routed to manual review.,passed,0.7157916183344578,7269.665570798954,25.0,7244.665570798954
CASE_002801,CUST_01652,regular,1,expired_instrument,11178.84,reminder,Action passed all guardrails.,passed,0.5312392268297128,5938.638318453067,5.0,5933.638318453067
CASE_002802,CUST_01652,regular,1,unknown_failure,49746.75,reminder,Action passed all guardrails.,passed,0.4926204510193266,24506.266421745688,5.0,24501.266421745688
CASE_002803,CUST_01653,regular,1,unknown_failure,20787.72,reminder,Action passed all guardrails.,passed,0.5641695618627262,11727.798884525031,5.0,11722.798884525031
CASE_002804,CUST_01653,regular,1,unknown_failure,45742.41,reminder,Action passed all guardrails.,passed,0.5192579354742123,23752.109380214966,5.0,23747.109380214966
CASE_002805,CUST_01653,regular,1,unknown_failure,47264.23,reminder,Action passed all guardrails.,passed,0.5213744717411825,24642.36294850375,5.0,24637.36294850375
CASE_002806,CUST_01654,new,1,blocked_instrument,5805.21,escalate,Case routed to manual review.,passed,0.4268913664660578,2478.1940295224235,25.0,2453.1940295224235
CASE_002807,CUST_01654,new,1,temporary_bank_failure,7335.12,retry,Action passed all guardrails.,passed,0.7377394799312185,5411.407614033079,2.0,5409.407614033079
CASE_002808,CUST_01654,new,1,timeout,9260.24,retry,Action passed all guardrails.,passed,0.7555365532425485,6996.449811798778,2.0,6994.449811798778
CASE_002809,CUST_01655,high_value,1,limit_exceeded,55889.54,reminder,High-value case permitted for controlled recovery.,passed,0.5255886862274465,29374.90990245632,5.0,29369.90990245632
CASE_002810,CUST_01656,high_value,1,unknown_failure,31637.84,reminder,Action passed all guardrails.,passed,0.5564383693963287,17604.508100821946,5.0,17599.508100821946
CASE_002811,CUST_01656,high_value,1,authentication_failed,15885.72,reminder,Action passed all guardrails.,passed,0.5697341210654473,9050.636721691795,5.0,9045.636721691795
CASE_002812,CUST_01656,high_value,1,unknown_failure,94757.92,reminder,High-value case permitted for controlled recovery.,passed,0.6058256619385544,57406.77960792058,5.0,57401.77960792058
CASE_002813,CUST_01658,regular,1,unknown_failure,28866.96,reminder,Action passed all guardrails.,passed,0.5209404035441622,15037.965791493189,5.0,15032.965791493189
CASE_002814,CUST_01659,high_value,1,authentication_failed,70447.63,reminder,High-value case permitted for controlled recovery.,passed,0.510295759375466,35949.12684705186,5.0,35944.12684705186
CASE_002815,CUST_01659,high_value,1,authentication_failed,90670.92,reminder,High-value case permitted for controlled recovery.,passed,0.4935408433670707,44749.802325668206,5.0,44744.802325668206
CASE_002816,CUST_01659,high_value,1,unknown_failure,37692.85,reminder,Action passed all guardrails.,passed,0.5475164128302346,20637.454021348105,5.0,20632.454021348105
CASE_002817,CUST_01659,high_value,1,unknown_failure,40709.8,reminder,Action passed all guardrails.,passed,0.5441151890623893,22150.82052369206,5.0,22145.82052369206
CASE_002818,CUST_01661,regular,1,limit_exceeded,7102.59,reminder,Action passed all guardrails.,passed,0.4949078410340349,3515.1274826499266,5.0,3510.1274826499266
CASE_002819,CUST_01661,regular,1,risk_decline,22189.18,reminder,Action passed all guardrails.,passed,0.2505800112174104,5560.164973305139,5.0,5555.164973305139
CASE_002820,CUST_01662,regular,1,unknown_failure,41109.43,escalate,Case routed to manual review.,passed,0.4741177769501165,19490.71156328643,25.0,19465.71156328643
CASE_002821,CUST_01662,regular,1,insufficient_funds,10225.52,reminder,Action passed all guardrails.,passed,0.5691233254241436,5819.581946591089,5.0,5814.581946591089
CASE_002822,CUST_01663,regular,0,expired_instrument,12918.42,escalate,Case routed to manual review.,passed,0.5103335375294961,6592.702977891792,25.0,6567.702977891792
CASE_002823,CUST_01664,regular,1,unknown_failure,20156.78,reminder,Action passed all guardrails.,passed,0.5606369952741642,11300.636573602367,5.0,11295.636573602367
CASE_002824,CUST_01664,regular,1,unknown_failure,40694.45,reminder,Action passed all guardrails.,passed,0.5197598583979088,21151.341569580774,5.0,21146.341569580774
CASE_002825,CUST_01665,regular,1,unknown_failure,5868.8,reminder,Action passed all guardrails.,passed,0.5726283654244387,3360.641351002946,5.0,3355.641351002946
CASE_002826,CUST_01666,regular,0,unknown_failure,23242.18,escalate,Case routed to manual review.,passed,0.4790181964848926,11133.42714597724,25.0,11108.42714597724
CASE_002827,CUST_01669,new,1,unknown_failure,1529.73,reminder,Action passed all guardrails.,passed,0.5075478149008888,776.4111188883367,5.0,771.4111188883367
CASE_002828,CUST_01669,new,1,timeout,8027.42,retry,Action passed all guardrails.,passed,0.6105811274539501,4901.3911541463885,2.0,4899.3911541463885
CASE_002829,CUST_01669,new,1,unknown_failure,10489.83,reminder,Action passed all guardrails.,passed,0.407481487119512,4274.411528030871,5.0,4269.411528030871
CASE_002830,CUST_01669,new,1,limit_exceeded,8961.29,reminder,Action passed all guardrails.,passed,0.4447636633012409,3985.6561683047776,5.0,3980.6561683047776
CASE_002831,CUST_01670,new,1,temporary_bank_failure,2569.94,retry,Action passed all guardrails.,passed,0.7478412087614633,1921.907036044435,2.0,1919.907036044435
CASE_002832,CUST_01672,high_value,1,authentication_failed,111830.72,reminder,High-value case permitted for controlled recovery.,passed,0.5705256851728243,63802.29815137027,5.0,63797.29815137027
CASE_002833,CUST_01672,high_value,1,unknown_failure,71551.66,reminder,High-value case permitted for controlled recovery.,passed,0.5098204089019975,36478.4965588167,5.0,36473.4965588167
CASE_002834,CUST_01672,high_value,1,unknown_failure,41056.92,reminder,Action passed all guardrails.,passed,0.4840194683756886,19872.348591543177,5.0,19867.348591543177
CASE_002835,CUST_01673,regular,0,unknown_failure,45531.95,retry,Action passed all guardrails.,passed,0.4461561051104222,20314.35747008249,2.0,20312.35747008249
CASE_002836,CUST_01673,regular,0,unknown_failure,39420.44,retry,Action passed all guardrails.,passed,0.465079251590248,18333.62873255828,2.0,18331.62873255828
CASE_002837,CUST_01674,regular,1,limit_exceeded,29063.01,reminder,Action passed all guardrails.,passed,0.417242295246683,12126.3169991773,5.0,12121.3169991773
CASE_002838,CUST_01675,regular,1,timeout,38816.62,retry,Action passed all guardrails.,passed,0.6883558572535088,26719.647735783696,2.0,26717.647735783696
CASE_002839,CUST_01675,regular,1,unknown_failure,46623.07,reminder,Action passed all guardrails.,passed,0.4497353784053074,20968.04402886713,5.0,20963.04402886713
CASE_002840,CUST_01676,regular,1,blocked_instrument,8140.23,reminder,Action passed all guardrails.,passed,0.4925706322397863,4009.6382376772754,5.0,4004.6382376772754
CASE_002841,CUST_01677,regular,1,unknown_failure,40342.59,escalate,Case routed to manual review.,passed,0.50599281180811,20413.060549721737,25.0,20388.060549721737
CASE_002842,CUST_01678,regular,1,timeout,11591.95,retry,Action passed all guardrails.,passed,0.671206249672037,7780.58928588577,2.0,7778.58928588577
CASE_002843,CUST_01680,regular,1,authentication_failed,4698.97,reminder,Action passed all guardrails.,passed,0.5779284662718998,2715.668525157669,5.0,2710.668525157669
CASE_002844,CUST_01683,regular,1,temporary_bank_failure,4202.26,retry,Action passed all guardrails.,passed,0.8419665961957676,3538.1625485296267,2.0,3536.1625485296267
CASE_002845,CUST_01683,regular,1,unknown_failure,48124.98,reminder,Action passed all guardrails.,passed,0.532905151299495,25646.04974818517,5.0,25641.04974818517
CASE_002846,CUST_01683,regular,1,unknown_failure,21369.78,reminder,Action passed all guardrails.,passed,0.5657173769932533,12089.255888522885,5.0,12084.255888522885
CASE_002847,CUST_01685,new,1,insufficient_funds,8322.68,reminder,Action passed all guardrails.,passed,0.5812973832715946,4837.952105806836,5.0,4832.952105806836
CASE_002848,CUST_01685,new,1,temporary_bank_failure,5488.14,escalate,Case routed to manual review.,passed,0.7791484944282258,4276.076018211324,25.0,4251.076018211324
CASE_002849,CUST_01685,new,1,risk_decline,6489.01,reminder,Action passed all guardrails.,passed,0.2165480560772252,1405.1825013656753,5.0,1400.1825013656753
CASE_002850,CUST_01685,new,1,unknown_failure,16493.31,reminder,Action passed all guardrails.,passed,0.5042010074603279,8315.943518355502,5.0,8310.943518355502
CASE_002851,CUST_01685,new,1,authentication_failed,16936.48,reminder,Action passed all guardrails.,passed,0.5648408792185516,9566.416254067415,5.0,9561.416254067415
CASE_002852,CUST_01686,regular,1,unknown_failure,44326.05,reminder,Action passed all guardrails.,passed,0.5555200176957538,24624.008080382868,5.0,24619.008080382868
CASE_002853,CUST_01687,new,1,timeout,11144.37,retry,Action passed all guardrails.,passed,0.6880428245058076,7667.803812137787,2.0,7665.803812137787
CASE_002854,CUST_01687,new,1,insufficient_funds,17278.37,reminder,Action passed all guardrails.,passed,0.5741404463593853,9920.211064162611,5.0,9915.211064162611
CASE_002855,CUST_01687,new,1,insufficient_funds,8277.56,reminder,Action passed all guardrails.,passed,0.536853827718729,4443.839770171442,5.0,4438.839770171442
CASE_002856,CUST_01688,regular,0,insufficient_funds,20450.65,escalate,Case routed to manual review.,passed,0.4969458031163117,10162.8646885006,25.0,10137.8646885006
